batch_id,product_line,product_type,start_time,end_time,target_qty,produced_qty,defect_qty
BATCH000727,Line-C,Copper-Wire,2025-11-11T22:25:30.499Z,2025-11-12T01:25:30.499Z,464,466,45
BATCH000728,Line-C,Aluminum-Sheet,2025-06-09T00:47:17.136Z,2025-06-09T05:47:17.136Z,336,304,24
BATCH000729,Line-B,Steel-Plate,2025-08-25T06:35:01.449Z,2025-08-25T13:35:01.449Z,618,606,12
BATCH000730,Line-B,Aluminum-Sheet,2025-08-20T15:32:44.699Z,2025-08-20T22:32:44.699Z,255,250,13
BATCH000731,Line-A,Copper-Wire,2025-11-23T16:40:40.964Z,2025-11-23T20:40:40.964Z,939,919,59
BATCH000732,Line-B,Steel-Coil,2026-01-31T02:23:22.517Z,2026-01-31T09:23:22.517Z,621,591,30
BATCH000733,Line-D,Aluminum-Sheet,2025-10-16T07:48:24.681Z,2025-10-16T13:48:24.681Z,363,370,15
BATCH000734,Line-B,Copper-Wire,2026-01-09T18:24:45.603Z,2026-01-09T21:24:45.603Z,421,382,35
BATCH000735,Line-D,Aluminum-Sheet,2025-10-17T22:17:05.981Z,2025-10-18T01:17:05.981Z,891,903,27
BATCH000736,Line-B,Aluminum-Sheet,2025-11-12T05:21:22.912Z,2025-11-12T06:21:22.912Z,997,964,51
BATCH000737,Line-D,Aluminum-Sheet,2025-11-18T01:45:49.925Z,2025-11-18T07:45:49.925Z,668,657,14
BATCH000738,Line-C,Copper-Wire,2025-11-07T10:43:58.791Z,2025-11-07T16:43:58.791Z,842,810,27
BATCH000739,Line-D,Aluminum-Sheet,2025-09-01T22:47:15.186Z,2025-09-01T23:47:15.186Z,704,646,54
BATCH000740,Line-C,Steel-Plate,2025-07-23T07:30:08.752Z,2025-07-23T09:30:08.752Z,514,533,50
BATCH000741,Line-C,Copper-Wire,2025-12-14T20:36:44.815Z,2025-12-14T21:36:44.815Z,858,850,15
BATCH000742,Line-C,Steel-Plate,2025-10-21T00:12:34.647Z,2025-10-21T07:12:34.647Z,546,506,28
BATCH000743,Line-D,Steel-Plate,2025-07-30T07:55:46.258Z,2025-07-30T14:55:46.258Z,675,640,24
BATCH000744,Line-A,Copper-Wire,2025-06-24T02:16:33.119Z,2025-06-24T06:16:33.119Z,447,446,18
BATCH000745,Line-D,Aluminum-Sheet,2025-10-28T12:18:29.172Z,2025-10-28T17:18:29.172Z,565,569,40
BATCH000746,Line-B,Steel-Plate,2025-10-10T10:05:39.216Z,2025-10-10T11:05:39.216Z,678,667,59
BATCH000747,Line-D,Steel-Plate,2025-08-27T23:36:17.774Z,2025-08-28T01:36:17.774Z,183,180,12
BATCH000748,Line-D,Aluminum-Sheet,2025-11-29T07:21:03.637Z,2025-11-29T13:21:03.637Z,427,398,6
BATCH000749,Line-C,Aluminum-Sheet,2025-06-03T20:41:38.580Z,2025-06-03T21:41:38.580Z,178,177,17
BATCH000750,Line-B,Steel-Coil,2025-07-16T21:34:34.248Z,2025-07-17T03:34:34.248Z,609,592,24
BATCH000751,Line-C,Aluminum-Sheet,2026-01-18T05:39:22.816Z,2026-01-18T09:39:22.816Z,220,211,8
BATCH000752,Line-B,Copper-Wire,2025-11-03T01:19:37.420Z,2025-11-03T08:19:37.420Z,227,220,17
BATCH000753,Line-B,Steel-Coil,2025-08-25T17:38:17.552Z,2025-08-25T22:38:17.552Z,500,481,7
BATCH000754,Line-B,Steel-Plate,2026-02-09T20:00:06.747Z,2026-02-10T00:00:06.747Z,497,517,14
BATCH000755,Line-B,Aluminum-Sheet,2025-12-22T10:13:06.516Z,2025-12-22T13:13:06.516Z,863,797,78
BATCH000756,Line-C,Aluminum-Sheet,2025-10-10T00:08:24.238Z,2025-10-10T02:08:24.238Z,692,640,14
BATCH000757,Line-B,Steel-Plate,2025-08-23T16:27:59.607Z,2025-08-23T20:27:59.607Z,478,473,22
BATCH000758,Line-C,Copper-Wire,2025-10-10T10:49:43.630Z,2025-10-10T15:49:43.630Z,908,900,31
BATCH000759,Line-B,Steel-Coil,2025-10-19T22:40:44.153Z,2025-10-20T06:40:44.153Z,988,948,44
BATCH000760,Line-C,Steel-Plate,2025-06-24T12:00:14.913Z,2025-06-24T19:00:14.913Z,645,656,15
BATCH000761,Line-B,Steel-Plate,2026-02-09T17:51:08.484Z,2026-02-09T21:51:08.484Z,418,378,31
BATCH000762,Line-D,Copper-Wire,2025-06-23T21:50:44.382Z,2025-06-24T01:50:44.382Z,875,830,10
BATCH000763,Line-C,Steel-Plate,2025-10-26T14:03:31.785Z,2025-10-26T16:03:31.785Z,287,271,5
BATCH000764,Line-A,Steel-Plate,2026-02-13T16:47:02.535Z,2026-02-13T22:47:02.535Z,488,501,41
BATCH000765,Line-C,Aluminum-Sheet,2025-12-22T03:15:27.605Z,2025-12-22T09:15:27.605Z,817,786,46
BATCH000766,Line-D,Steel-Coil,2025-07-06T00:42:42.006Z,2025-07-06T01:42:42.006Z,362,354,5
BATCH000767,Line-B,Copper-Wire,2025-06-15T17:29:28.124Z,2025-06-15T19:29:28.124Z,173,170,9
BATCH000768,Line-C,Copper-Wire,2025-09-06T21:26:59.148Z,2025-09-07T04:26:59.148Z,722,678,35
BATCH000769,Line-A,Steel-Plate,2025-11-24T12:01:08.559Z,2025-11-24T14:01:08.559Z,756,739,37
BATCH000770,Line-C,Copper-Wire,2025-12-19T15:34:41.370Z,2025-12-19T16:34:41.370Z,631,580,49
BATCH000771,Line-D,Steel-Coil,2025-10-15T15:16:04.061Z,2025-10-15T21:16:04.061Z,343,344,8
BATCH000772,Line-D,Steel-Plate,2026-02-01T22:14:51.729Z,2026-02-02T02:14:51.729Z,616,595,41
BATCH000773,Line-C,Aluminum-Sheet,2025-11-28T04:28:56.835Z,2025-11-28T09:28:56.835Z,658,657,15
BATCH000774,Line-D,Aluminum-Sheet,2025-10-22T02:30:50.566Z,2025-10-22T09:30:50.566Z,513,483,10
BATCH000775,Line-B,Steel-Plate,2025-12-05T14:25:37.906Z,2025-12-05T16:25:37.906Z,463,429,38
BATCH000776,Line-B,Aluminum-Sheet,2025-06-08T23:40:17.231Z,2025-06-09T07:40:17.231Z,416,375,33
BATCH000777,Line-A,Copper-Wire,2025-08-21T22:28:49.264Z,2025-08-22T03:28:49.264Z,268,249,18
BATCH000778,Line-C,Steel-Plate,2025-10-22T14:39:54.313Z,2025-10-22T18:39:54.313Z,228,219,16
BATCH000779,Line-B,Aluminum-Sheet,2025-09-30T21:44:37.117Z,2025-10-01T03:44:37.117Z,130,129,3
BATCH000780,Line-D,Aluminum-Sheet,2025-07-26T08:07:01.430Z,2025-07-26T12:07:01.430Z,520,509,43
BATCH000781,Line-A,Copper-Wire,2025-11-28T21:13:05.546Z,2025-11-28T22:13:05.546Z,292,274,16
BATCH000782,Line-C,Steel-Coil,2026-02-06T05:39:23.209Z,2026-02-06T10:39:23.209Z,253,243,15
BATCH000783,Line-B,Steel-Coil,2025-10-06T12:51:16.105Z,2025-10-06T18:51:16.105Z,185,167,5
BATCH000784,Line-D,Copper-Wire,2025-08-12T03:28:21.945Z,2025-08-12T09:28:21.945Z,159,157,6
BATCH000785,Line-D,Steel-Plate,2025-06-29T01:42:49.122Z,2025-06-29T09:42:49.122Z,686,673,41
BATCH000786,Line-B,Aluminum-Sheet,2025-11-09T12:16:06.827Z,2025-11-09T17:16:06.827Z,132,134,6
BATCH000787,Line-D,Copper-Wire,2025-11-21T21:34:56.248Z,2025-11-22T03:34:56.248Z,838,835,82
BATCH000788,Line-C,Copper-Wire,2025-10-24T23:35:22.808Z,2025-10-25T01:35:22.808Z,294,299,20
BATCH000789,Line-D,Steel-Coil,2026-01-03T17:08:14.495Z,2026-01-03T23:08:14.495Z,253,251,16
BATCH000790,Line-D,Steel-Plate,2025-11-05T12:54:26.033Z,2025-11-05T16:54:26.033Z,739,746,42
BATCH000791,Line-B,Copper-Wire,2026-02-09T06:22:41.267Z,2026-02-09T07:22:41.267Z,277,250,13
BATCH000792,Line-D,Copper-Wire,2025-09-23T20:27:24.940Z,2025-09-24T00:27:24.940Z,899,844,23
BATCH000793,Line-C,Steel-Coil,2025-06-20T09:34:55.200Z,2025-06-20T11:34:55.200Z,901,830,34
BATCH000794,Line-D,Copper-Wire,2025-08-10T14:34:55.523Z,2025-08-10T16:34:55.523Z,286,293,6
BATCH000795,Line-C,Steel-Coil,2026-02-12T01:21:35.119Z,2026-02-12T03:21:35.119Z,161,145,13
BATCH000796,Line-A,Aluminum-Sheet,2025-06-20T23:45:58.929Z,2025-06-21T06:45:58.929Z,818,753,55
BATCH000797,Line-D,Steel-Plate,2025-11-30T18:01:02.699Z,2025-11-30T22:01:02.699Z,531,551,43
BATCH000798,Line-C,Aluminum-Sheet,2025-06-13T06:08:48.677Z,2025-06-13T09:08:48.677Z,227,211,3
BATCH000799,Line-D,Copper-Wire,2025-09-01T04:17:54.009Z,2025-09-01T05:17:54.009Z,389,386,12
BATCH000800,Line-A,Copper-Wire,2025-12-02T18:07:23.187Z,2025-12-03T01:07:23.187Z,803,837,54
BATCH000801,Line-B,Steel-Plate,2025-11-02T08:10:57.127Z,2025-11-02T14:10:57.127Z,312,313,20
BATCH000802,Line-A,Aluminum-Sheet,2025-08-20T09:38:40.513Z,2025-08-20T14:38:40.513Z,929,940,12
BATCH000803,Line-C,Steel-Coil,2025-06-03T18:43:03.858Z,2025-06-04T02:43:03.858Z,179,183,9
BATCH000804,Line-A,Aluminum-Sheet,2025-07-14T20:32:34.747Z,2025-07-15T04:32:34.747Z,368,332,19
BATCH000805,Line-C,Steel-Coil,2026-02-04T20:08:11.943Z,2026-02-05T00:08:11.943Z,284,280,22
BATCH000806,Line-C,Aluminum-Sheet,2025-06-17T02:04:17.729Z,2025-06-17T10:04:17.729Z,248,241,8
BATCH000807,Line-A,Steel-Coil,2026-01-17T00:10:16.452Z,2026-01-17T08:10:16.452Z,101,96,5
BATCH000808,Line-C,Copper-Wire,2025-11-06T01:15:50.089Z,2025-11-06T04:15:50.089Z,706,658,53
BATCH000809,Line-A,Steel-Coil,2025-11-19T18:17:49.490Z,2025-11-19T23:17:49.490Z,944,898,24
BATCH000810,Line-D,Steel-Plate,2025-10-19T19:28:43.782Z,2025-10-20T02:28:43.782Z,403,411,32
BATCH000811,Line-B,Steel-Plate,2025-11-21T07:05:29.249Z,2025-11-21T13:05:29.249Z,666,677,38
BATCH000812,Line-B,Steel-Plate,2025-11-20T16:33:39.944Z,2025-11-20T19:33:39.944Z,944,973,69
BATCH000813,Line-A,Steel-Plate,2026-01-11T22:48:20.070Z,2026-01-11T23:48:20.070Z,946,959,72
BATCH000814,Line-C,Aluminum-Sheet,2025-12-07T11:55:06.398Z,2025-12-07T16:55:06.398Z,398,378,36
BATCH000815,Line-B,Copper-Wire,2025-07-30T00:59:07.791Z,2025-07-30T05:59:07.791Z,753,698,61
BATCH000816,Line-A,Copper-Wire,2025-09-28T14:13:40.043Z,2025-09-28T19:13:40.043Z,765,714,47
BATCH000817,Line-C,Steel-Plate,2025-12-06T15:32:35.312Z,2025-12-06T16:32:35.312Z,949,899,36
BATCH000818,Line-B,Copper-Wire,2025-09-27T16:28:42.146Z,2025-09-27T23:28:42.146Z,285,257,10
BATCH000819,Line-B,Steel-Coil,2025-06-18T13:13:40.324Z,2025-06-18T16:13:40.324Z,253,227,11
BATCH000820,Line-D,Aluminum-Sheet,2025-06-15T11:41:56.736Z,2025-06-15T15:41:56.736Z,685,630,33
BATCH000821,Line-D,Aluminum-Sheet,2025-10-17T04:15:30.226Z,2025-10-17T10:15:30.226Z,934,897,77
BATCH000822,Line-D,Steel-Plate,2025-07-23T00:53:11.591Z,2025-07-23T07:53:11.591Z,901,905,54
BATCH000823,Line-D,Steel-Plate,2025-12-18T03:21:42.762Z,2025-12-18T07:21:42.762Z,736,725,68
BATCH000824,Line-B,Aluminum-Sheet,2025-10-29T01:43:28.093Z,2025-10-29T06:43:28.093Z,370,368,20
BATCH000825,Line-B,Steel-Plate,2025-07-11T14:05:44.919Z,2025-07-11T20:05:44.919Z,382,350,4
BATCH000826,Line-C,Steel-Plate,2025-11-02T01:36:21.175Z,2025-11-02T03:36:21.175Z,654,608,20
BATCH000827,Line-C,Steel-Plate,2025-10-29T11:42:38.932Z,2025-10-29T12:42:38.932Z,611,605,27
BATCH000828,Line-B,Steel-Plate,2025-09-08T01:45:14.481Z,2025-09-08T06:45:14.481Z,463,428,10
BATCH000829,Line-D,Aluminum-Sheet,2025-09-11T03:40:57.755Z,2025-09-11T11:40:57.755Z,593,542,39
BATCH000830,Line-D,Copper-Wire,2025-12-13T05:37:15.047Z,2025-12-13T07:37:15.047Z,873,856,63
BATCH000831,Line-C,Aluminum-Sheet,2025-10-15T10:02:34.823Z,2025-10-15T12:02:34.823Z,920,896,32
BATCH000832,Line-C,Steel-Coil,2026-01-16T16:57:20.647Z,2026-01-16T18:57:20.647Z,218,222,17
BATCH000833,Line-B,Aluminum-Sheet,2025-11-09T09:59:53.819Z,2025-11-09T15:59:53.819Z,852,768,32
BATCH000834,Line-A,Copper-Wire,2025-11-02T01:58:26.322Z,2025-11-02T08:58:26.322Z,412,380,4
BATCH000835,Line-D,Copper-Wire,2026-02-03T11:17:07.813Z,2026-02-03T16:17:07.813Z,730,659,24
BATCH000836,Line-A,Steel-Coil,2025-06-24T05:30:11.435Z,2025-06-24T07:30:11.435Z,857,896,63
BATCH000837,Line-B,Aluminum-Sheet,2025-06-22T16:19:26.444Z,2025-06-22T22:19:26.444Z,228,216,6
BATCH000838,Line-A,Steel-Plate,2025-07-04T09:09:11.371Z,2025-07-04T11:09:11.371Z,478,449,12
BATCH000839,Line-C,Aluminum-Sheet,2025-06-13T14:56:05.441Z,2025-06-13T17:56:05.441Z,108,103,4
BATCH000840,Line-D,Aluminum-Sheet,2026-01-23T15:27:05.358Z,2026-01-23T19:27:05.358Z,502,490,43
BATCH000841,Line-A,Copper-Wire,2025-07-16T06:48:55.767Z,2025-07-16T10:48:55.767Z,342,330,8
BATCH000842,Line-A,Steel-Plate,2025-11-30T02:38:00.522Z,2025-11-30T03:38:00.522Z,125,113,8
BATCH000843,Line-C,Steel-Plate,2025-10-20T02:06:21.173Z,2025-10-20T09:06:21.173Z,508,464,24
BATCH000844,Line-D,Copper-Wire,2025-07-21T05:18:13.912Z,2025-07-21T09:18:13.912Z,328,309,19
BATCH000845,Line-A,Steel-Plate,2025-06-20T23:49:34.985Z,2025-06-21T02:49:34.985Z,409,377,8
BATCH000846,Line-C,Aluminum-Sheet,2025-06-23T00:46:20.629Z,2025-06-23T04:46:20.629Z,819,777,35
BATCH000847,Line-A,Copper-Wire,2025-12-30T09:50:23.013Z,2025-12-30T15:50:23.013Z,258,242,5
BATCH000848,Line-D,Copper-Wire,2025-10-20T11:52:50.347Z,2025-10-20T19:52:50.347Z,653,680,51
BATCH000849,Line-D,Copper-Wire,2025-10-04T10:09:25.430Z,2025-10-04T12:09:25.430Z,227,222,3
BATCH000850,Line-D,Steel-Coil,2025-10-12T21:41:26.207Z,2025-10-12T23:41:26.207Z,557,518,45
BATCH000851,Line-D,Steel-Coil,2026-01-28T12:51:50.188Z,2026-01-28T14:51:50.188Z,880,819,79
BATCH000852,Line-A,Steel-Plate,2025-08-24T03:41:26.348Z,2025-08-24T05:41:26.348Z,247,237,2
BATCH000853,Line-A,Aluminum-Sheet,2025-09-02T15:22:49.680Z,2025-09-02T22:22:49.680Z,570,534,8
BATCH000854,Line-B,Copper-Wire,2025-12-09T14:49:18.101Z,2025-12-09T15:49:18.101Z,246,253,11
BATCH000855,Line-B,Steel-Coil,2025-07-09T01:27:18.529Z,2025-07-09T05:27:18.529Z,435,428,22
BATCH000856,Line-A,Steel-Coil,2025-06-16T09:33:07.926Z,2025-06-16T13:33:07.926Z,745,730,52
BATCH000857,Line-A,Aluminum-Sheet,2025-12-10T16:42:36.352Z,2025-12-10T17:42:36.352Z,301,277,23
BATCH000858,Line-A,Copper-Wire,2025-06-13T09:48:53.568Z,2025-06-13T14:48:53.568Z,735,755,18
BATCH000859,Line-C,Steel-Coil,2025-10-31T13:40:57.741Z,2025-10-31T18:40:57.741Z,785,812,10
BATCH000860,Line-B,Steel-Coil,2025-08-08T21:38:07.540Z,2025-08-09T02:38:07.540Z,231,213,4
BATCH000861,Line-B,Copper-Wire,2025-09-01T13:32:44.941Z,2025-09-01T18:32:44.941Z,150,138,5
BATCH000862,Line-B,Copper-Wire,2025-12-13T00:02:36.158Z,2025-12-13T01:02:36.158Z,590,604,23
BATCH000863,Line-D,Aluminum-Sheet,2025-10-28T21:05:05.273Z,2025-10-29T00:05:05.273Z,186,169,8
BATCH000864,Line-A,Steel-Plate,2026-02-01T02:17:04.057Z,2026-02-01T04:17:04.057Z,844,833,76
BATCH000865,Line-B,Copper-Wire,2025-11-25T05:32:16.473Z,2025-11-25T07:32:16.473Z,394,356,33
BATCH000866,Line-C,Steel-Coil,2025-07-02T07:03:16.733Z,2025-07-02T11:03:16.733Z,525,493,20
BATCH000867,Line-A,Steel-Coil,2026-02-09T06:24:00.168Z,2026-02-09T14:24:00.168Z,139,135,1
BATCH000868,Line-B,Copper-Wire,2025-07-10T21:54:39.584Z,2025-07-11T02:54:39.584Z,538,524,8
BATCH000869,Line-D,Steel-Coil,2025-12-15T06:56:19.269Z,2025-12-15T14:56:19.269Z,944,919,11
BATCH000870,Line-B,Steel-Plate,2025-09-04T22:54:19.216Z,2025-09-05T01:54:19.216Z,741,748,52
BATCH000871,Line-C,Copper-Wire,2026-02-05T10:59:20.499Z,2026-02-05T18:59:20.499Z,356,360,22
BATCH000872,Line-A,Steel-Plate,2025-07-07T20:05:46.925Z,2025-07-08T01:05:46.925Z,417,429,39
BATCH000873,Line-B,Aluminum-Sheet,2025-06-09T11:24:04.690Z,2025-06-09T16:24:04.690Z,717,734,54
BATCH000874,Line-D,Steel-Coil,2025-09-19T14:11:11.512Z,2025-09-19T18:11:11.512Z,582,589,52
BATCH000875,Line-B,Aluminum-Sheet,2025-06-13T12:10:07.719Z,2025-06-13T20:10:07.719Z,225,227,5
BATCH000876,Line-B,Aluminum-Sheet,2025-10-25T10:36:39.097Z,2025-10-25T12:36:39.097Z,914,864,9
BATCH000877,Line-C,Steel-Plate,2025-10-19T02:30:17.576Z,2025-10-19T05:30:17.576Z,717,694,38
BATCH000878,Line-D,Copper-Wire,2025-12-14T15:35:24.177Z,2025-12-14T18:35:24.177Z,953,942,52
BATCH000879,Line-A,Steel-Plate,2025-11-11T15:58:38.934Z,2025-11-11T17:58:38.934Z,193,188,6
BATCH000880,Line-C,Steel-Plate,2025-07-07T23:54:15.093Z,2025-07-08T05:54:15.093Z,805,748,14
BATCH000881,Line-A,Aluminum-Sheet,2025-10-07T15:38:29.811Z,2025-10-07T20:38:29.811Z,940,850,24
BATCH000882,Line-A,Aluminum-Sheet,2025-07-01T17:54:59.894Z,2025-07-01T20:54:59.894Z,379,356,19
BATCH000883,Line-D,Steel-Coil,2025-07-11T22:42:32.804Z,2025-07-12T06:42:32.804Z,765,791,48
BATCH000884,Line-C,Aluminum-Sheet,2025-12-17T00:47:01.860Z,2025-12-17T02:47:01.860Z,514,497,30
BATCH000885,Line-D,Steel-Coil,2025-10-27T16:07:14.578Z,2025-10-27T19:07:14.578Z,570,541,21
BATCH000886,Line-C,Copper-Wire,2025-08-12T05:07:15.426Z,2025-08-12T12:07:15.426Z,311,308,3
BATCH000887,Line-A,Steel-Coil,2025-06-10T12:34:50.367Z,2025-06-10T20:34:50.367Z,465,450,18
BATCH000888,Line-A,Aluminum-Sheet,2025-09-02T12:20:54.301Z,2025-09-02T15:20:54.301Z,696,648,62
BATCH000889,Line-C,Aluminum-Sheet,2025-11-25T22:59:14.054Z,2025-11-26T02:59:14.054Z,894,852,26
BATCH000890,Line-C,Aluminum-Sheet,2025-07-26T08:19:01.708Z,2025-07-26T15:19:01.708Z,791,804,51
BATCH000891,Line-C,Copper-Wire,2025-11-09T13:46:14.792Z,2025-11-09T17:46:14.792Z,990,899,58
BATCH000892,Line-B,Steel-Plate,2025-09-25T21:06:53.502Z,2025-09-26T05:06:53.502Z,932,932,12
BATCH000893,Line-C,Copper-Wire,2025-11-07T11:58:58.664Z,2025-11-07T18:58:58.664Z,394,390,18
BATCH000894,Line-A,Aluminum-Sheet,2026-01-09T21:48:38.044Z,2026-01-09T23:48:38.044Z,732,660,28
BATCH000895,Line-D,Copper-Wire,2025-07-04T20:27:23.849Z,2025-07-05T02:27:23.849Z,568,586,18
BATCH000896,Line-D,Steel-Plate,2025-09-04T03:05:05.530Z,2025-09-04T08:05:05.530Z,298,294,18
BATCH000897,Line-A,Steel-Coil,2025-10-22T09:27:50.553Z,2025-10-22T16:27:50.553Z,532,479,19
BATCH000898,Line-C,Copper-Wire,2025-07-02T20:29:54.086Z,2025-07-02T22:29:54.086Z,174,165,4
BATCH000899,Line-D,Steel-Coil,2025-11-10T03:45:16.146Z,2025-11-10T07:45:16.146Z,988,937,27
BATCH000900,Line-A,Steel-Coil,2025-07-16T18:32:22.407Z,2025-07-16T23:32:22.407Z,213,208,4
BATCH000901,Line-C,Aluminum-Sheet,2025-12-20T03:45:29.678Z,2025-12-20T08:45:29.678Z,567,534,41
BATCH000902,Line-B,Aluminum-Sheet,2025-08-30T22:41:20.831Z,2025-08-31T00:41:20.831Z,989,987,82
BATCH000903,Line-B,Steel-Plate,2025-10-06T08:14:47.945Z,2025-10-06T11:14:47.945Z,257,252,14
BATCH000904,Line-A,Steel-Plate,2026-01-07T16:12:56.707Z,2026-01-07T19:12:56.707Z,691,648,50
BATCH000905,Line-C,Aluminum-Sheet,2025-09-29T18:19:22.371Z,2025-09-29T22:19:22.371Z,500,489,36
BATCH000906,Line-A,Aluminum-Sheet,2026-01-17T12:47:05.198Z,2026-01-17T13:47:05.198Z,870,898,54
BATCH000907,Line-C,Steel-Plate,2025-07-08T03:24:47.359Z,2025-07-08T09:24:47.359Z,338,312,18
BATCH000908,Line-C,Copper-Wire,2025-12-08T20:02:48.098Z,2025-12-09T04:02:48.098Z,385,399,17
BATCH000909,Line-D,Copper-Wire,2025-12-16T00:05:56.602Z,2025-12-16T08:05:56.602Z,846,873,12
BATCH000910,Line-A,Copper-Wire,2025-07-25T05:57:17.260Z,2025-07-25T06:57:17.260Z,158,151,8
BATCH000911,Line-D,Steel-Coil,2025-10-11T03:02:55.476Z,2025-10-11T06:02:55.476Z,423,428,13
BATCH000912,Line-B,Aluminum-Sheet,2025-08-27T01:03:15.790Z,2025-08-27T03:03:15.790Z,460,449,14
BATCH000913,Line-C,Copper-Wire,2025-09-27T05:21:47.622Z,2025-09-27T12:21:47.622Z,449,455,35
BATCH000914,Line-D,Aluminum-Sheet,2025-08-27T18:59:32.346Z,2025-08-27T21:59:32.346Z,945,859,12
BATCH000915,Line-A,Aluminum-Sheet,2025-11-25T18:47:44.870Z,2025-11-25T22:47:44.870Z,770,696,29
BATCH000916,Line-A,Steel-Plate,2026-01-20T23:37:31.025Z,2026-01-21T02:37:31.025Z,310,312,3
BATCH000917,Line-D,Copper-Wire,2025-08-15T11:58:35.155Z,2025-08-15T12:58:35.155Z,717,700,18
BATCH000918,Line-B,Aluminum-Sheet,2025-06-11T16:50:38.086Z,2025-06-12T00:50:38.086Z,660,683,54
BATCH000919,Line-B,Steel-Plate,2025-12-05T20:12:29.197Z,2025-12-06T00:12:29.197Z,815,802,77
BATCH000920,Line-D,Aluminum-Sheet,2025-10-29T11:10:14.265Z,2025-10-29T16:10:14.265Z,880,792,44
BATCH000921,Line-A,Steel-Plate,2025-10-30T03:41:06.306Z,2025-10-30T07:41:06.306Z,976,909,32
BATCH000922,Line-C,Copper-Wire,2025-08-25T10:36:16.985Z,2025-08-25T13:36:16.985Z,335,346,17
BATCH000923,Line-A,Aluminum-Sheet,2025-08-13T19:29:31.269Z,2025-08-14T02:29:31.269Z,569,594,13
BATCH000924,Line-D,Aluminum-Sheet,2026-01-19T04:23:07.146Z,2026-01-19T09:23:07.146Z,332,333,12
BATCH000925,Line-D,Aluminum-Sheet,2025-11-16T13:17:01.850Z,2025-11-16T20:17:01.850Z,593,572,34
BATCH000926,Line-D,Aluminum-Sheet,2026-01-17T06:12:52.283Z,2026-01-17T10:12:52.283Z,373,359,32
BATCH000927,Line-A,Steel-Coil,2025-07-02T10:55:05.928Z,2025-07-02T18:55:05.928Z,248,253,8
BATCH000928,Line-C,Steel-Coil,2025-08-22T09:55:32.616Z,2025-08-22T12:55:32.616Z,558,516,24
BATCH000929,Line-A,Steel-Coil,2025-08-23T05:50:20.658Z,2025-08-23T13:50:20.658Z,568,586,7
BATCH000930,Line-A,Steel-Plate,2025-11-06T02:12:02.446Z,2025-11-06T09:12:02.446Z,831,758,69
BATCH000931,Line-D,Steel-Plate,2025-07-20T00:50:43.879Z,2025-07-20T07:50:43.879Z,903,891,65
BATCH000932,Line-D,Copper-Wire,2025-10-19T07:55:47.372Z,2025-10-19T10:55:47.372Z,284,286,16
BATCH000933,Line-A,Steel-Plate,2025-12-02T19:48:13.790Z,2025-12-03T03:48:13.790Z,470,430,33
BATCH000934,Line-B,Copper-Wire,2025-10-14T12:30:59.433Z,2025-10-14T18:30:59.433Z,311,307,15
BATCH000935,Line-D,Steel-Plate,2025-08-11T00:55:33.613Z,2025-08-11T05:55:33.613Z,446,410,40
BATCH000936,Line-B,Steel-Plate,2025-10-11T07:43:24.938Z,2025-10-11T10:43:24.938Z,471,433,23
BATCH000937,Line-A,Steel-Plate,2025-08-03T04:12:50.108Z,2025-08-03T11:12:50.108Z,331,347,30
BATCH000938,Line-D,Steel-Plate,2025-12-24T02:14:22.081Z,2025-12-24T03:14:22.081Z,784,719,39
BATCH000939,Line-A,Steel-Coil,2025-07-25T06:40:44.749Z,2025-07-25T09:40:44.749Z,313,328,6
BATCH000940,Line-D,Aluminum-Sheet,2026-01-23T23:07:37.365Z,2026-01-24T00:07:37.365Z,965,976,31
BATCH000941,Line-C,Aluminum-Sheet,2026-01-03T22:48:08.728Z,2026-01-03T23:48:08.728Z,198,191,1
BATCH000942,Line-C,Aluminum-Sheet,2025-07-23T09:22:51.431Z,2025-07-23T13:22:51.431Z,556,559,35
BATCH000943,Line-D,Steel-Plate,2025-11-10T09:16:59.153Z,2025-11-10T15:16:59.153Z,656,653,47
BATCH000944,Line-D,Steel-Coil,2025-06-28T09:24:45.254Z,2025-06-28T10:24:45.254Z,348,353,6
BATCH000945,Line-C,Copper-Wire,2025-12-13T01:37:57.151Z,2025-12-13T05:37:57.151Z,883,909,17
BATCH000946,Line-C,Steel-Plate,2025-08-06T11:42:17.806Z,2025-08-06T18:42:17.806Z,354,347,17
BATCH000947,Line-C,Copper-Wire,2025-06-03T08:59:33.186Z,2025-06-03T15:59:33.186Z,486,499,37
BATCH000948,Line-A,Aluminum-Sheet,2025-11-30T06:49:19.301Z,2025-11-30T08:49:19.301Z,414,431,20
BATCH000949,Line-D,Steel-Plate,2025-08-11T23:09:28.774Z,2025-08-12T04:09:28.774Z,782,791,58
BATCH000950,Line-C,Aluminum-Sheet,2025-11-03T23:49:39.890Z,2025-11-04T06:49:39.890Z,477,434,27
BATCH000951,Line-D,Copper-Wire,2025-07-28T07:23:25.134Z,2025-07-28T14:23:25.134Z,321,315,18
BATCH000952,Line-D,Copper-Wire,2025-06-12T20:57:54.201Z,2025-06-12T23:57:54.201Z,374,337,21
BATCH000953,Line-A,Steel-Plate,2025-08-24T10:16:57.878Z,2025-08-24T17:16:57.878Z,674,607,32
BATCH000954,Line-A,Steel-Coil,2025-11-28T13:12:36.420Z,2025-11-28T18:12:36.420Z,612,578,56
BATCH000955,Line-B,Steel-Coil,2026-02-12T06:24:14.764Z,2026-02-12T07:24:14.764Z,633,614,61
